i,t_v,Resistencia(Ohms)
0,1668616966.6748044,+1.38757240E+02
0,1668616967.116211,+1.38758700E+02
0,1668616967.5605469,+1.38758590E+02
0,1668616968.0039062,+1.38760150E+02
0,1668616968.4433591,+1.38763790E+02
0,1668616968.8808594,+1.38763590E+02
0,1668616969.3183594,+1.38766710E+02
0,1668616969.7597654,+1.38763070E+02
0,1668616970.1972656,+1.38762750E+02
0,1668616970.6367185,+1.38762550E+02
0,1668616971.0791013,+1.38762440E+02
0,1668616971.5214844,+1.38765670E+02
0,1668616971.9580078,+1.38765870E+02
0,1668616972.399414,+1.38762550E+02
0,1668616972.8398435,+1.38762750E+02
0,1668616973.2792969,+1.38760880E+02
0,1668616973.7197266,+1.38762030E+02
0,1668616974.1601562,+1.38760670E+02
0,1668616974.5986328,+1.38759950E+02
0,1668616975.0429685,+1.38761400E+02
0,1668616975.4794922,+1.38757450E+02
0,1668616975.9208982,+1.38759110E+02
0,1668616976.3603516,+1.38757660E+02
0,1668616976.8017578,+1.38757450E+02
0,1668616977.2402341,+1.38755780E+02
0,1668616977.6835938,+1.38761090E+02
0,1668616978.1210938,+1.38761920E+02
0,1668616978.5615234,+1.38756200E+02
0,1668616979.0009763,+1.38752250E+02
0,1668616979.4423828,+1.38752350E+02
0,1668616979.8808594,+1.38754950E+02
0,1668616980.3183594,+1.38755990E+02
0,1668616980.7558591,+1.38759220E+02
0,1668616981.1953125,+1.38756720E+02
0,1668616981.6367185,+1.38758280E+02
0,1668616982.0742188,+1.38760260E+02
0,1668616982.515625,+1.38760780E+02
0,1668616982.9570312,+1.38755780E+02
0,1668616983.3964844,+1.38758800E+02
0,1668616983.8359375,+1.38764520E+02
0,1668616984.2714844,+1.38762340E+02
0,1668616984.7128906,+1.38761400E+02
0,1668616985.1503906,+1.38760470E+02
0,1668616985.5898438,+1.38764630E+02
0,1668616986.0302732,+1.38760570E+02
0,1668616986.46875,+1.38760780E+02
0,1668616986.9091797,+1.38762130E+02
0,1668616987.3457031,+1.38763170E+02
0,1668616987.790039,+1.38756620E+02
0,1668616988.2294922,+1.38760780E+02
0,1668616988.6679688,+1.38763790E+02
0,1668616989.1083984,+1.38759740E+02
0,1668616989.5468748,+1.38760260E+02
0,1668616989.9853513,+1.38760150E+02
0,1668616990.4228516,+1.38758180E+02
0,1668616990.8662107,+1.38756510E+02
0,1668616991.3007812,+1.38761190E+02
0,1668616991.7451172,+1.38758800E+02
0,1668616992.1875,+1.38763690E+02
0,1668616992.6289062,+1.38765980E+02
0,1668616993.0673828,+1.38766080E+02
0,1668616993.5058594,+1.38763070E+02
0,1668616993.9423828,+1.38766600E+02
0,1668616994.3798828,+1.38759840E+02
0,1668616994.8222656,+1.38759840E+02
0,1668616995.258789,+1.38758700E+02
0,1668616995.6933594,+1.38755580E+02
0,1668616996.1328125,+1.38758800E+02
0,1668616996.5732422,+1.38760570E+02
0,1668616997.0136716,+1.38764000E+02
0,1668616997.4511719,+1.38760360E+02
0,1668616997.8935547,+1.38760780E+02
0,1668616998.3291016,+1.38757240E+02
0,1668616998.7685544,+1.38758390E+02
0,1668616999.209961,+1.38760670E+02
0,1668616999.6494138,+1.38759530E+02
0,1668617000.0859375,+1.38760050E+02
0,1668617000.522461,+1.38760050E+02
0,1668617000.961914,+1.38757550E+02
0,1668617001.4052734,+1.38762750E+02
0,1668617001.84375,+1.38760670E+02
0,1668617002.285156,+1.38763070E+02
0,1668617002.7236328,+1.38762230E+02
0,1668617003.165039,+1.38760150E+02
0,1668617003.6015627,+1.38759740E+02
0,1668617004.0390625,+1.38763480E+02
0,1668617004.4755857,+1.38758910E+02
0,1668617004.9140625,+1.38759110E+02
0,1668617005.3515625,+1.38760150E+02
0,1668617005.790039,+1.38758390E+02
0,1668617006.2314453,+1.38757870E+02
0,1668617006.6708984,+1.38755470E+02
0,1668617007.111328,+1.38757240E+02
0,1668617007.5527341,+1.38756510E+02
0,1668617007.9941406,+1.38753600E+02
0,1668617008.4335935,+1.38755160E+02
0,1668617008.8759766,+1.38755780E+02
0,1668617009.3164062,+1.38757240E+02
0,1668617009.756836,+1.38754330E+02
0,1668617010.198242,+1.38752040E+02
0,1668617010.6357422,+1.38753600E+02
0,1668617011.0742188,+1.38754540E+02
0,1668617011.5136716,+1.38756620E+02
0,1668617011.9521484,+1.38755890E+02
0,1668617012.3925781,+1.38762550E+02
0,1668617012.8310547,+1.38758390E+02
0,1668617013.2705078,+1.38757870E+02
0,1668617013.7109375,+1.38755470E+02
0,1668617014.1503906,+1.38755990E+02
0,1668617014.586914,+1.38754120E+02
0,1668617015.0214844,+1.38760470E+02
0,1668617015.4638672,+1.38757450E+02
0,1668617015.9003906,+1.38759950E+02
0,1668617016.334961,+1.38758910E+02
0,1668617016.774414,+1.38757970E+02
0,1668617017.2167966,+1.38757550E+02
0,1668617017.6552734,+1.38756410E+02
0,1668617018.0957031,+1.38754020E+02
0,1668617018.5341797,+1.38761710E+02
0,1668617018.9707031,+1.38762230E+02
0,1668617019.4121094,+1.38757870E+02
0,1668617019.8525388,+1.38759430E+02
0,1668617020.2910156,+1.38759630E+02
0,1668617020.7285156,+1.38764520E+02
0,1668617021.1669922,+1.38762960E+02
0,1668617021.6064453,+1.38758910E+02
0,1668617022.0468748,+1.38757760E+02
0,1668617022.4833984,+1.38758070E+02
0,1668617022.9228516,+1.38755780E+02
0,1668617023.3623044,+1.38758390E+02
0,1668617023.8066406,+1.38755580E+02
0,1668617024.2451172,+1.38755370E+02
0,1668617024.6884763,+1.38756510E+02
0,1668617025.1289062,+1.38757340E+02
0,1668617025.5703125,+1.38762440E+02
0,1668617026.0097656,+1.38756510E+02
0,1668617026.4501953,+1.38761300E+02
0,1668617026.890625,+1.38761820E+02
0,1668617027.3271482,+1.38764520E+02
0,1668617027.7695312,+1.38755470E+02
0,1668617028.2070312,+1.38759430E+02
0,1668617028.6455078,+1.38759430E+02
0,1668617029.086914,+1.38760470E+02
0,1668617029.522461,+1.38762550E+02
0,1668617029.9658203,+1.38761090E+02
0,1668617030.4033203,+1.38758590E+02
0,1668617030.8447266,+1.38763690E+02
0,1668617031.2861328,+1.38762650E+02
0,1668617031.727539,+1.38757030E+02
0,1668617032.1669922,+1.38757450E+02
0,1668617032.6083984,+1.38759740E+02
