i,t_v,tensión(V)
0,1668609403.6337888,+1.05904400E+02
0,1668609404.0732422,+1.05875790E+02
0,1668609404.5166016,+1.05816500E+02
0,1668609404.9560544,+1.05776450E+02
0,1668609405.3964844,+1.05778320E+02
0,1668609405.8339844,+1.05812130E+02
0,1668609406.2753906,+1.05845620E+02
0,1668609406.711914,+1.05870280E+02
0,1668609407.1582031,+1.05896280E+02
0,1668609407.5986328,+1.05936330E+02
0,1668609408.038086,+1.05978360E+02
0,1668609408.4785156,+1.05880780E+02
0,1668609408.9189453,+1.05835430E+02
0,1668609409.3554688,+1.05836780E+02
0,1668609409.7978513,+1.05825960E+02
0,1668609410.2382812,+1.05823670E+02
0,1668609410.6767578,+1.05842290E+02
0,1668609411.116211,+1.05871110E+02
0,1668609411.5527341,+1.05902840E+02
0,1668609411.9921875,+1.05924470E+02
0,1668609412.4306638,+1.05937160E+02
0,1668609412.8710938,+1.05944450E+02
0,1668609413.3085938,+1.05949650E+02
0,1668609413.7480469,+1.05953500E+02
0,1668609414.1845703,+1.05955470E+02
0,1668609414.6220703,+1.05955370E+02
0,1668609415.0625,+1.05957760E+02
0,1668609415.5029297,+1.05963690E+02
0,1668609415.9384766,+1.05959220E+02
0,1668609416.3769531,+1.05921350E+02
0,1668609416.8134766,+1.05877350E+02
0,1668609417.2519531,+1.05842400E+02
0,1668609417.6923828,+1.05823990E+02
0,1668609418.131836,+1.05819930E+02
0,1668609418.571289,+1.05825130E+02
0,1668609419.0117188,+1.05841980E+02
0,1668609419.4560544,+1.05858110E+02
0,1668609419.8925781,+1.05871840E+02
0,1668609420.3310547,+1.05890980E+02
0,1668609420.7714844,+1.05923330E+02
0,1668609421.2148438,+1.05958800E+02
0,1668609421.65332,+1.05972530E+02
0,1668609422.0927734,+1.05962550E+02
0,1668609422.5351562,+1.05953080E+02
0,1668609422.9746094,+1.05932280E+02
0,1668609423.4111328,+1.05901900E+02
0,1668609423.8457031,+1.05880580E+02
0,1668609424.2890625,+1.05866740E+02
0,1668609424.7314453,+1.05841050E+02
0,1668609425.171875,+1.05828670E+02
0,1668609425.611328,+1.05831890E+02
0,1668609426.0507812,+1.05837300E+02
0,1668609426.4921875,+1.05845830E+02
0,1668609426.9326172,+1.05856340E+02
0,1668609427.3720703,+1.05864350E+02
0,1668609427.814453,+1.05871630E+02
0,1668609428.2509766,+1.05879330E+02
0,1668609428.691406,+1.05889520E+02
0,1668609429.1289062,+1.05904400E+02
0,1668609429.5693357,+1.05893470E+02
0,1668609430.008789,+1.05833760E+02
0,1668609430.4482422,+1.05799850E+02
0,1668609430.8876953,+1.05679500E+02
0,1668609431.3261719,+1.05585150E+02
0,1668609431.7675781,+1.05578590E+02
0,1668609432.2050781,+1.05618020E+02
0,1668609432.6484375,+1.05665040E+02
0,1668609433.0878906,+1.05703940E+02
0,1668609433.526367,+1.05734630E+02
0,1668609433.9677734,+1.05759280E+02
0,1668609434.4023438,+1.05774890E+02
0,1668609434.8427734,+1.05784770E+02
0,1668609435.2832031,+1.05792470E+02
0,1668609435.7226562,+1.05794960E+02
0,1668609436.1601562,+1.05793190E+02
0,1668609436.602539,+1.05768230E+02
0,1668609437.0429685,+1.05730990E+02
0,1668609437.4863281,+1.05711640E+02
0,1668609437.9257812,+1.05714660E+02
0,1668609438.3642578,+1.05727350E+02
0,1668609438.805664,+1.05740870E+02
0,1668609439.2441406,+1.05753250E+02
0,1668609439.6826172,+1.05763760E+02
0,1668609440.1220703,+1.05772390E+02
