i,t_v,Resistencia(Ohms)
0,1669216215.241211,+1.24258470E+02
0,1669216215.6767578,+1.24257010E+02
0,1669216216.118164,+1.24256700E+02
0,1669216216.5576172,+1.24253690E+02
0,1669216216.9970703,+1.24252130E+02
0,1669216217.4355469,+1.24247860E+02
0,1669216217.8769531,+1.24249630E+02
0,1669216218.3173828,+1.24250040E+02
0,1669216218.7558591,+1.24259100E+02
0,1669216219.196289,+1.24259820E+02
0,1669216219.6357422,+1.24262740E+02
0,1669216220.0771484,+1.24261590E+02
0,1669216220.517578,+1.24256810E+02
0,1669216220.9541016,+1.24253580E+02
0,1669216221.3964844,+1.24259820E+02
0,1669216221.8398435,+1.24266690E+02
0,1669216222.2832031,+1.24268560E+02
0,1669216222.7216797,+1.24268980E+02
0,1669216223.1601562,+1.24273550E+02
0,1669216223.5996094,+1.24278030E+02
0,1669216224.0429685,+1.24278340E+02
0,1669216224.4804688,+1.24277400E+02
0,1669216224.9199219,+1.24276470E+02
0,1669216225.3642578,+1.24273450E+02
0,1669216225.8027344,+1.24270640E+02
0,1669216226.2402341,+1.24268770E+02
0,1669216226.6816406,+1.24266690E+02
0,1669216227.1220703,+1.24264400E+02
0,1669216227.5605469,+1.24261800E+02
0,1669216227.9970703,+1.24262220E+02
0,1669216228.4394531,+1.24262220E+02
0,1669216228.8779294,+1.24262110E+02
0,1669216229.3154297,+1.24262220E+02
0,1669216229.7539062,+1.24262740E+02
0,1669216230.196289,+1.24261180E+02
0,1669216230.6347656,+1.24262740E+02
0,1669216231.0732422,+1.24264400E+02
0,1669216231.5146484,+1.24265340E+02
0,1669216231.9541016,+1.24265540E+02
0,1669216232.3935547,+1.24270330E+02
0,1669216232.8359375,+1.24271790E+02
0,1669216233.2802734,+1.24273760E+02
0,1669216233.7216797,+1.24278340E+02
0,1669216234.1591794,+1.24279590E+02
0,1669216234.6015627,+1.24278340E+02
0,1669216235.0419922,+1.24275110E+02
0,1669216235.4824219,+1.24275010E+02
0,1669216235.9257812,+1.24275430E+02
0,1669216236.3662107,+1.24274800E+02
0,1669216236.8066406,+1.24275530E+02
0,1669216237.2431638,+1.24273030E+02
0,1669216237.6865234,+1.24272310E+02
0,1669216238.1269531,+1.24270950E+02
0,1669216238.5673828,+1.24270330E+02
0,1669216239.0058594,+1.24270850E+02
0,1669216239.444336,+1.24271680E+02
0,1669216239.8847656,+1.24268770E+02
0,1669216240.3222656,+1.24267940E+02
0,1669216240.7636719,+1.24267520E+02
0,1669216241.1992188,+1.24267730E+02
0,1669216241.6396484,+1.24266690E+02
0,1669216242.0791013,+1.24265340E+02
0,1669216242.5205078,+1.24263780E+02
0,1669216242.959961,+1.24260340E+02
0,1669216243.3964844,+1.24260140E+02
0,1669216243.8369138,+1.24257530E+02
0,1669216244.2753906,+1.24256910E+02
0,1669216244.7128906,+1.24255660E+02
0,1669216245.1523438,+1.24255970E+02
0,1669216245.5908203,+1.24255040E+02
0,1669216246.0322266,+1.24253690E+02
0,1669216246.4677734,+1.24252440E+02
0,1669216246.9140625,+1.24252230E+02
0,1669216247.3554688,+1.24250460E+02
0,1669216247.7949216,+1.24248590E+02
0,1669216248.234375,+1.24245780E+02
0,1669216248.675781,+1.24244640E+02
0,1669216249.1123047,+1.24247550E+02
0,1669216249.5488281,+1.24251290E+02
0,1669216249.9892578,+1.24251500E+02
0,1669216250.428711,+1.24246300E+02
0,1669216250.868164,+1.24246090E+02
0,1669216251.3095703,+1.24238810E+02
0,1669216251.7500002,+1.24231630E+02
0,1669216252.1894531,+1.24228720E+02
0,1669216252.6308594,+1.24227890E+02
0,1669216253.0732422,+1.24229550E+02
0,1669216253.510742,+1.24221960E+02
0,1669216253.9462888,+1.24216130E+02
0,1669216254.3867188,+1.24215610E+02
0,1669216254.8271482,+1.24220610E+02
0,1669216255.2675781,+1.24224660E+02
0,1669216255.7080076,+1.24228930E+02
0,1669216256.1464841,+1.24232150E+02
0,1669216256.584961,+1.24233710E+02
0,1669216257.0273435,+1.24232150E+02
0,1669216257.4658203,+1.24228410E+02
0,1669216257.9052734,+1.24224350E+02
0,1669216258.34375,+1.24222370E+02
0,1669216258.7832031,+1.24223620E+02
0,1669216259.2236328,+1.24228100E+02
0,1669216259.663086,+1.24230490E+02
0,1669216260.1015627,+1.24231940E+02
0,1669216260.5410156,+1.24233710E+02
0,1669216260.9804688,+1.24233400E+02
0,1669216261.4208982,+1.24234130E+02
0,1669216261.8632812,+1.24238810E+02
0,1669216262.305664,+1.24246820E+02
0,1669216262.7451172,+1.24244640E+02
0,1669216263.1894531,+1.24240370E+02
0,1669216263.6279297,+1.24232780E+02
0,1669216264.0683594,+1.24226020E+02
0,1669216264.506836,+1.24219770E+02
0,1669216264.9501953,+1.24217280E+02
0,1669216265.3886716,+1.24218320E+02
0,1669216265.8251953,+1.24219880E+02
0,1669216266.265625,+1.24221330E+02
