i,t_v,Resistencia(Ohms)
0,1669221266.5449219,+1.36029790E+02
0,1669221266.984375,+1.36029480E+02
0,1669221267.421875,+1.36059020E+02
0,1669221267.859375,+1.36067870E+02
0,1669221268.2998047,+1.36092940E+02
0,1669221268.741211,+1.36125390E+02
0,1669221269.1777344,+1.36156500E+02
0,1669221269.6230469,+1.36198310E+02
0,1669221270.0615234,+1.36200080E+02
0,1669221270.5048826,+1.36204030E+02
0,1669221270.9433591,+1.36210590E+02
0,1669221271.383789,+1.36231710E+02
0,1669221271.8242185,+1.36281430E+02
0,1669221272.2607422,+1.36291420E+02
0,1669221272.7011716,+1.36321090E+02
0,1669221273.1386719,+1.36322240E+02
0,1669221273.578125,+1.36351680E+02
0,1669221274.017578,+1.36366970E+02
0,1669221274.4580078,+1.36390890E+02
0,1669221274.899414,+1.36409930E+02
0,1669221275.3408203,+1.36425640E+02
0,1669221275.78125,+1.36458920E+02
0,1669221276.2216797,+1.36443220E+02
0,1669221276.6611328,+1.36485450E+02
0,1669221277.104492,+1.36519470E+02
0,1669221277.5478516,+1.36548800E+02
0,1669221277.9892578,+1.36562220E+02
0,1669221278.4267578,+1.36567210E+02
0,1669221278.8652341,+1.36610070E+02
0,1669221279.3066406,+1.36585630E+02
0,1669221279.7470703,+1.36604660E+02
0,1669221280.1855466,+1.36620060E+02
0,1669221280.6269531,+1.36634520E+02
0,1669221281.0693357,+1.36673420E+02
0,1669221281.510742,+1.36703070E+02
0,1669221281.9511719,+1.36726580E+02
0,1669221282.3876953,+1.36759660E+02
0,1669221282.8271482,+1.36784000E+02
0,1669221283.2675781,+1.36791800E+02
0,1669221283.7060547,+1.36790870E+02
0,1669221284.147461,+1.36810320E+02
0,1669221284.5888672,+1.36846310E+02
0,1669221285.0273435,+1.36857960E+02
0,1669221285.4648438,+1.36856510E+02
0,1669221285.9023438,+1.36881060E+02
0,1669221286.3427734,+1.36902170E+02
0,1669221286.7822263,+1.36934520E+02
0,1669221287.21875,+1.36953040E+02
0,1669221287.6572266,+1.36976130E+02
0,1669221288.09375,+1.37002760E+02
0,1669221288.5302732,+1.37002560E+02
0,1669221288.9697266,+1.37021490E+02
0,1669221289.4111328,+1.37049890E+02
0,1669221289.8457031,+1.37086300E+02
0,1669221290.28125,+1.37129880E+02
0,1669221290.71875,+1.37153500E+02
0,1669221291.1552734,+1.37172740E+02
0,1669221291.5927734,+1.37177210E+02
0,1669221292.0283203,+1.37192400E+02
