i,t_v,tensión(V)
0,1668011031.2588093,+1.12221500E-03

0,1668011031.7888095,+1.12240200E-03

0,1668011032.3088095,+1.12197500E-03

0,1668011032.8388093,+1.12209000E-03

0,1668011033.3648095,+1.12213100E-03

0,1668011033.8848095,+1.12207900E-03

0,1668011034.4148092,+1.12252700E-03

0,1668011034.9348094,+1.12222500E-03

0,1668011035.4658093,+1.12191300E-03

0,1668011035.9858093,+1.12215200E-03

0,1668011036.5158093,+1.12232900E-03

0,1668011037.0358093,+1.12231900E-03

0,1668011037.5658095,+1.12221500E-03

0,1668011038.0858095,+1.12201700E-03

0,1668011038.6158092,+1.12191300E-03

0,1668011039.1358092,+1.12206900E-03

0,1668011039.6658094,+1.12204800E-03

0,1668011040.1878092,+1.12211100E-03

0,1668011040.7178094,+1.12196500E-03

0,1668011041.2378094,+1.12209000E-03

0,1668011041.7678094,+1.12196500E-03

0,1668011042.2878094,+1.12194400E-03

0,1668011042.8178093,+1.12199600E-03

0,1668011043.3378093,+1.12198600E-03

0,1668011043.8678093,+1.12204800E-03

0,1668011044.3878093,+1.12201700E-03

0,1668011044.9178095,+1.12197500E-03

0,1668011045.4378095,+1.12214200E-03

