i,t_v,Resistencia(Ohms)
0,1668615506.984375,+1.22438150E+02
0,1668615507.4238281,+1.22452190E+02
0,1668615507.8623044,+1.22474870E+02
0,1668615508.2998047,+1.22383220E+02
0,1668615508.7353516,+1.22450840E+02
0,1668615509.175781,+1.22479650E+02
0,1668615509.6191406,+1.22496820E+02
0,1668615510.0576172,+1.22441580E+02
0,1668615510.4970703,+1.22486520E+02
0,1668615510.9345703,+1.22508470E+02
0,1668615511.3730469,+1.22591580E+02
0,1668615511.8066406,+1.22552470E+02
0,1668615512.2470703,+1.22557980E+02
0,1668615512.6826172,+1.22419840E+02
0,1668615513.1240232,+1.22388740E+02
0,1668615513.5615234,+1.22623100E+02
0,1668615514.0039062,+1.22583370E+02
0,1668615514.4482422,+1.22592520E+02
0,1668615514.8828125,+1.22607910E+02
0,1668615515.3271482,+1.22626950E+02
0,1668615515.7675781,+1.22645050E+02
0,1668615516.2080076,+1.22629450E+02
0,1668615516.647461,+1.22662630E+02
0,1668615517.0878906,+1.22694670E+02
0,1668615517.5292969,+1.22686450E+02
0,1668615517.9697266,+1.22639230E+02
0,1668615518.4101562,+1.22637980E+02
0,1668615518.8476562,+1.22699040E+02
0,1668615519.285156,+1.22753340E+02
0,1668615519.7226562,+1.22674070E+02
0,1668615520.1611328,+1.22672200E+02
0,1668615520.600586,+1.22779870E+02
0,1668615521.0429685,+1.22774460E+02
0,1668615521.4804688,+1.22799320E+02
0,1668615521.9160156,+1.22820120E+02
0,1668615522.3544922,+1.22893670E+02
0,1668615522.791992,+1.22646820E+02
0,1668615523.2314453,+1.22521470E+02
0,1668615523.671875,+1.22484440E+02
0,1668615524.1132812,+1.22582640E+02
0,1668615524.5527341,+1.22523550E+02
0,1668615524.9892578,+1.22614470E+02
0,1668615525.4277344,+1.22799630E+02
0,1668615525.8652341,+1.22837390E+02
0,1668615526.303711,+1.22617900E+02
0,1668615526.7441406,+1.22616440E+02
0,1668615527.1835938,+1.22798700E+02
0,1668615527.6191406,+1.22831460E+02
0,1668615528.055664,+1.22897940E+02
0,1668615528.4960938,+1.22897940E+02
0,1668615528.9335935,+1.22887320E+02
0,1668615529.3720703,+1.22739300E+02
0,1668615529.8115234,+1.22745850E+02
0,1668615530.2470703,+1.22901470E+02
0,1668615530.6855466,+1.22982720E+02
0,1668615531.125,+1.22992390E+02
0,1668615531.5625,+1.22902200E+02
0,1668615532.0058594,+1.22935490E+02
0,1668615532.444336,+1.22933510E+02
0,1668615532.8847656,+1.23004870E+02
0,1668615533.3291016,+1.22956710E+02
0,1668615533.7675781,+1.22961290E+02
0,1668615534.209961,+1.22920610E+02
0,1668615534.6503906,+1.23082680E+02
0,1668615535.0908203,+1.23035870E+02
0,1668615535.5292969,+1.23051790E+02
0,1668615535.9707031,+1.23049290E+02
0,1668615536.413086,+1.23033790E+02
0,1668615536.8525388,+1.23059070E+02
0,1668615537.290039,+1.23073740E+02
0,1668615537.727539,+1.23128770E+02
0,1668615538.1669922,+1.23123770E+02
0,1668615538.6035156,+1.23160600E+02
0,1668615539.0449219,+1.23074050E+02
0,1668615539.484375,+1.23087880E+02
0,1668615539.9277344,+1.23138650E+02
0,1668615540.3623044,+1.23144470E+02
0,1668615540.805664,+1.23125540E+02
0,1668615541.2431638,+1.23167050E+02
0,1668615541.6826172,+1.23147700E+02
0,1668615542.1220703,+1.23210840E+02
0,1668615542.5615234,+1.23177140E+02
0,1668615542.9970703,+1.23193990E+02
0,1668615543.4365234,+1.23217190E+02
0,1668615543.875,+1.23180150E+02
0,1668615544.3125,+1.23254630E+02
0,1668615544.7509766,+1.23178280E+02
0,1668615545.1923828,+1.23107650E+02
0,1668615545.6357422,+1.23205430E+02
0,1668615546.0751953,+1.23232790E+02
