i,t_v,tensión(V)
0,1668012903.5640492,+9.80982000E-04

0,1668012904.0840492,+9.80732000E-04

0,1668012904.6140492,+9.80961000E-04

0,1668012905.1340492,+9.80711000E-04

0,1668012905.6640491,+9.80617000E-04

0,1668012906.1940494,+9.80721000E-04

0,1668012906.7140493,+9.80534000E-04

0,1668012907.244049,+9.80544000E-04

0,1668012907.764049,+9.80825000E-04

0,1668012908.2890491,+9.80784000E-04

0,1668012908.8190491,+9.80451000E-04

0,1668012909.339049,+9.80784000E-04

0,1668012909.8650491,+9.80680000E-04

0,1668012910.3950493,+9.81002000E-04

0,1668012910.9200492,+9.80919000E-04

0,1668012911.4400492,+9.80940000E-04

0,1668012911.9700494,+9.80961000E-04

0,1668012912.4900494,+9.80773000E-04

0,1668012913.020049,+9.81002000E-04

0,1668012913.540049,+9.81325000E-04

0,1668012914.0700493,+9.81190000E-04

0,1668012914.5900493,+9.81273000E-04

0,1668012915.1200492,+9.81398000E-04

0,1668012915.6400492,+9.81377000E-04

0,1668012916.1700492,+9.81398000E-04

0,1668012916.7000492,+9.81502000E-04

0,1668012917.2200491,+9.81814000E-04

0,1668012917.7500494,+9.81502000E-04

0,1668012918.2700493,+9.81866000E-04
